,0,1,2,3,4,5
339,2024-09-05T12:15:00+05:30,25188.65,25195.75,25169.9,25172.8,0
340,2024-09-05T13:15:00+05:30,25172.35,25180.9,25161.1,25173.6,0
341,2024-09-05T14:15:00+05:30,25173.15,25177.9,25128.25,25152.7,0
342,2024-09-05T15:15:00+05:30,25150.85,25163.55,25141.25,25144.8,0
343,2024-09-06T09:15:00+05:30,25093.7,25168.4,24879.7,24921.1,0
344,2024-09-06T10:15:00+05:30,24921.9,24950.4,24859.9,24867.0,0
345,2024-09-06T11:15:00+05:30,24866.3,24942.4,24864.15,24936.25,0
346,2024-09-06T12:15:00+05:30,24935.85,24960.55,24842.1,24862.0,0
347,2024-09-06T13:15:00+05:30,24861.75,24893.85,24839.4,24865.6,0
348,2024-09-06T14:15:00+05:30,24865.15,24871.9,24801.3,24853.05,0
349,2024-09-06T15:15:00+05:30,24852.1,24878.2,24846.6,24868.5,0
350,2024-09-09T09:15:00+05:30,24823.4,24867.7,24753.15,24826.5,0
351,2024-09-09T10:15:00+05:30,24826.0,24916.7,24818.3,24894.15,0
352,2024-09-09T11:15:00+05:30,24894.65,24898.4,24846.0,24851.95,0
353,2024-09-09T12:15:00+05:30,24852.05,24884.15,24834.4,24882.15,0
354,2024-09-09T13:15:00+05:30,24881.25,24938.45,24873.35,24893.45,0
355,2024-09-09T14:15:00+05:30,24893.85,24946.85,24867.7,24940.55,0
356,2024-09-09T15:15:00+05:30,24939.75,24957.05,24930.75,24942.25,0
357,2024-09-10T09:15:00+05:30,24999.4,25014.8,24897.5,24915.05,0
358,2024-09-10T10:15:00+05:30,24915.55,24981.55,24908.0,24981.55,0
359,2024-09-10T11:15:00+05:30,24981.9,25041.7,24974.4,25023.0,0
360,2024-09-10T12:15:00+05:30,25024.3,25106.7,25016.05,25098.55,0
361,2024-09-10T13:15:00+05:30,25097.9,25130.45,25089.0,25114.0,0
362,2024-09-10T14:15:00+05:30,25113.9,25122.0,25014.8,25042.95,0
363,2024-09-10T15:15:00+05:30,25042.25,25061.75,25037.9,25052.1,0
364,2024-09-11T09:15:00+05:30,25034.0,25073.4,24981.8,25055.95,0
365,2024-09-11T10:15:00+05:30,25055.7,25091.1,25031.6,25086.05,0
366,2024-09-11T11:15:00+05:30,25086.25,25109.0,25035.4,25093.3,0
367,2024-09-11T12:15:00+05:30,25093.7,25113.55,25045.35,25059.55,0
368,2024-09-11T13:15:00+05:30,25058.95,25068.1,24935.3,24937.55,0
369,2024-09-11T14:15:00+05:30,24937.35,24967.2,24885.55,24900.65,0
370,2024-09-11T15:15:00+05:30,24901.35,24951.8,24900.8,24951.8,0
371,2024-09-12T09:15:00+05:30,25059.65,25072.3,24982.4,25017.2,0
372,2024-09-12T10:15:00+05:30,25019.05,25031.15,24980.55,25008.3,0
373,2024-09-12T11:15:00+05:30,25007.95,25036.8,24942.45,25011.2,0
374,2024-09-12T12:15:00+05:30,25010.3,25019.7,24963.75,24996.35,0
375,2024-09-12T13:15:00+05:30,24994.15,25228.95,24977.1,25204.7,0
376,2024-09-12T14:15:00+05:30,25204.55,25431.6,25203.8,25414.95,0
377,2024-09-12T15:15:00+05:30,25416.7,25417.25,25310.25,25314.95,0
378,2024-09-13T09:15:00+05:30,25430.45,25430.5,25292.6,25326.0,0
379,2024-09-13T10:15:00+05:30,25327.0,25393.8,25325.3,25382.35,0
380,2024-09-13T11:15:00+05:30,25381.9,25384.6,25355.25,25376.55,0
381,2024-09-13T12:15:00+05:30,25375.75,25390.65,25368.45,25385.15,0
382,2024-09-13T13:15:00+05:30,25384.55,25392.05,25346.6,25385.5,0
383,2024-09-13T14:15:00+05:30,25385.15,25388.8,25331.8,25354.45,0
384,2024-09-13T15:15:00+05:30,25354.3,25366.8,25340.9,25343.55,0
385,2024-09-16T09:15:00+05:30,25406.65,25445.25,25366.0,25409.35,0
386,2024-09-16T10:15:00+05:30,25410.0,25420.05,25366.05,25384.15,0
387,2024-09-16T11:15:00+05:30,25385.0,25396.6,25345.8,25353.25,0
388,2024-09-16T12:15:00+05:30,25353.15,25381.6,25337.2,25374.5,0
389,2024-09-16T13:15:00+05:30,25374.6,25422.4,25372.35,25405.1,0
390,2024-09-16T14:15:00+05:30,25405.35,25406.85,25379.3,25386.4,0
391,2024-09-16T15:15:00+05:30,25386.45,25390.3,25375.5,25377.2,0
392,2024-09-17T09:15:00+05:30,25416.9,25416.9,25352.7,25373.9,0
393,2024-09-17T10:15:00+05:30,25374.8,25415.85,25368.1,25401.4,0
394,2024-09-17T11:15:00+05:30,25405.7,25432.5,25399.2,25412.55,0
395,2024-09-17T12:15:00+05:30,25411.85,25436.6,25404.05,25425.7,0
396,2024-09-17T13:15:00+05:30,25424.8,25441.3,25412.6,25426.2,0
397,2024-09-17T14:15:00+05:30,25425.3,25438.35,25408.45,25418.45,0
398,2024-09-17T15:15:00+05:30,25418.8,25421.55,25404.8,25407.15,0
399,2024-09-18T09:15:00+05:30,25402.4,25443.0,25381.65,25413.9,0
400,2024-09-18T10:15:00+05:30,25413.8,25478.35,25408.1,25461.25,0
401,2024-09-18T11:15:00+05:30,25460.35,25472.5,25447.35,25462.7,0
402,2024-09-18T12:15:00+05:30,25461.55,25481.65,25372.8,25374.4,0
403,2024-09-18T13:15:00+05:30,25374.15,25385.25,25285.65,25343.05,0
404,2024-09-18T14:15:00+05:30,25343.3,25409.1,25329.0,25382.35,0
405,2024-09-18T15:15:00+05:30,25381.75,25392.7,25342.35,25343.45,0
406,2024-09-19T09:15:00+05:30,25487.05,25611.1,25481.7,25513.05,0
407,2024-09-19T10:15:00+05:30,25513.0,25530.2,25478.0,25505.8,0
408,2024-09-19T11:15:00+05:30,25506.0,25509.95,25390.65,25442.6,0
409,2024-09-19T12:15:00+05:30,25442.2,25467.65,25395.85,25395.85,0
410,2024-09-19T13:15:00+05:30,25396.35,25426.55,25376.45,25403.1,0
411,2024-09-19T14:15:00+05:30,25400.5,25427.55,25388.6,25426.25,0
412,2024-09-19T15:15:00+05:30,25424.55,25453.7,25406.85,25445.0,0
413,2024-09-20T09:15:00+05:30,25525.95,25609.15,25426.8,25553.55,0
414,2024-09-20T10:15:00+05:30,25554.25,25715.75,25541.65,25702.25,0
415,2024-09-20T11:15:00+05:30,25702.2,25726.6,25666.2,25710.1,0
416,2024-09-20T12:15:00+05:30,25710.4,25804.05,25687.8,25786.05,0
417,2024-09-20T13:15:00+05:30,25784.75,25806.35,25487.35,25674.9,0
418,2024-09-20T14:15:00+05:30,25676.3,25803.5,25593.75,25792.85,0
419,2024-09-20T15:15:00+05:30,25793.65,25843.95,25783.0,25820.35,0
420,2024-09-23T09:15:00+05:30,25872.55,25924.95,25849.5,25897.05,0
421,2024-09-23T10:15:00+05:30,25897.4,25901.65,25859.65,25881.45,0
422,2024-09-23T11:15:00+05:30,25882.1,25886.15,25847.95,25867.25,0
423,2024-09-23T12:15:00+05:30,25866.8,25895.7,25857.1,25883.6,0
424,2024-09-23T13:15:00+05:30,25884.1,25913.6,25880.1,25907.2,0
425,2024-09-23T14:15:00+05:30,25906.9,25955.85,25906.1,25938.75,0
426,2024-09-23T15:15:00+05:30,25940.85,25947.1,25923.35,25930.15,0
427,2024-09-24T09:15:00+05:30,25921.45,25978.65,25886.85,25956.15,0
428,2024-09-24T10:15:00+05:30,25956.3,25981.45,25937.55,25948.95,0
429,2024-09-24T11:15:00+05:30,25948.5,25948.85,25905.75,25921.55,0
430,2024-09-24T12:15:00+05:30,25921.4,25966.75,25920.1,25964.35,0
431,2024-09-24T13:15:00+05:30,25964.6,25984.0,25951.1,25973.4,0
432,2024-09-24T14:15:00+05:30,25973.3,26010.2,25918.65,25944.15,0
433,2024-09-24T15:15:00+05:30,25943.8,25959.15,25939.8,25951.9,0
434,2024-09-25T09:15:00+05:30,25899.45,25952.9,25891.7,25911.25,0
435,2024-09-25T10:15:00+05:30,25911.2,25928.05,25900.9,25914.95,0
436,2024-09-25T11:15:00+05:30,25915.0,25930.9,25871.9,25880.15,0
437,2024-09-25T12:15:00+05:30,25879.2,25899.95,25875.35,25884.6,0
438,2024-09-25T13:15:00+05:30,25884.5,25950.45,25884.4,25945.45,0
439,2024-09-25T14:15:00+05:30,25946.0,26028.65,25923.0,26017.55,0
440,2024-09-25T15:15:00+05:30,26017.3,26031.8,26008.05,26013.5,0
441,2024-09-26T09:15:00+05:30,26005.4,26074.35,25998.4,26063.55,0
442,2024-09-26T10:15:00+05:30,26062.55,26087.35,26048.75,26073.3,0
443,2024-09-26T11:15:00+05:30,26073.5,26097.55,26055.0,26095.6,0
444,2024-09-26T12:15:00+05:30,26095.3,26111.25,26063.6,26091.8,0
445,2024-09-26T13:15:00+05:30,26090.45,26113.7,26034.65,26087.2,0
446,2024-09-26T14:15:00+05:30,26087.05,26249.85,26085.45,26207.55,0
447,2024-09-26T15:15:00+05:30,26206.45,26220.55,26174.1,26184.65,0
448,2024-09-27T09:15:00+05:30,26248.25,26270.3,26208.9,26262.25,0
449,2024-09-27T10:15:00+05:30,26262.2,26277.15,26214.0,26241.0,0
450,2024-09-27T11:15:00+05:30,26241.45,26243.6,26206.95,26236.75,0
451,2024-09-27T12:15:00+05:30,26236.45,26249.4,26179.9,26189.85,0
452,2024-09-27T13:15:00+05:30,26189.8,26230.85,26167.4,26186.8,0
453,2024-09-27T14:15:00+05:30,26185.5,26211.95,26152.45,26195.15,0
454,2024-09-27T15:15:00+05:30,26194.1,26197.0,26157.7,26175.0,0
455,2024-09-30T09:15:00+05:30,26061.3,26134.7,25962.55,25982.55,0
456,2024-09-30T10:15:00+05:30,25983.25,25995.15,25921.55,25928.65,0
457,2024-09-30T11:15:00+05:30,25930.0,25939.3,25882.3,25895.15,0
458,2024-09-30T12:15:00+05:30,25894.8,25909.1,25863.35,25877.1,0
459,2024-09-30T13:15:00+05:30,25877.15,25877.85,25824.95,25829.15,0
460,2024-09-30T14:15:00+05:30,25827.55,25854.9,25796.95,25812.25,0
461,2024-09-30T15:15:00+05:30,25813.0,25829.1,25794.35,25822.8,0
462,2024-10-01T09:15:00+05:30,25788.45,25907.45,25788.05,25824.05,0
463,2024-10-01T10:15:00+05:30,25824.6,25831.8,25739.3,25745.75,0
464,2024-10-01T11:15:00+05:30,25745.45,25837.85,25742.9,25822.95,0
465,2024-10-01T12:15:00+05:30,25822.45,25838.85,25755.1,25793.85,0
466,2024-10-01T13:15:00+05:30,25792.75,25822.6,25781.15,25795.4,0
467,2024-10-01T14:15:00+05:30,25795.05,25819.2,25754.6,25788.05,0
468,2024-10-01T15:15:00+05:30,25788.4,25816.35,25785.35,25812.55,0
469,2024-10-03T09:15:00+05:30,25452.85,25638.65,25451.6,25528.9,0
470,2024-10-03T10:15:00+05:30,25529.35,25545.0,25487.3,25491.95,0
471,2024-10-03T11:15:00+05:30,25491.5,25492.15,25383.3,25391.2,0
472,2024-10-03T12:15:00+05:30,25391.4,25414.3,25345.35,25349.55,0
473,2024-10-03T13:15:00+05:30,25350.35,25351.95,25232.6,25276.55,0
474,2024-10-03T14:15:00+05:30,25275.65,25277.8,25232.4,25258.45,0
475,2024-10-03T15:15:00+05:30,25259.3,25274.1,25245.85,25266.0,0
476,2024-10-04T09:15:00+05:30,25181.9,25293.6,25094.85,25213.7,0
477,2024-10-04T10:15:00+05:30,25212.0,25359.4,25175.45,25332.6,0
478,2024-10-04T11:15:00+05:30,25332.0,25471.0,25278.9,25468.85,0
479,2024-10-04T12:15:00+05:30,25468.15,25484.75,25078.25,25114.4,0
480,2024-10-04T13:15:00+05:30,25112.7,25122.45,25022.75,25045.4,0
481,2024-10-04T14:15:00+05:30,25045.65,25064.35,24966.85,25020.95,0
482,2024-10-04T15:15:00+05:30,25021.45,25049.65,25016.85,25049.1,0
483,2024-10-07T09:15:00+05:30,25084.1,25142.75,25019.35,25058.8,0
484,2024-10-07T10:15:00+05:30,25059.45,25079.75,24799.0,24889.7,0
485,2024-10-07T11:15:00+05:30,24888.85,25005.9,24880.55,24925.45,0
486,2024-10-07T12:15:00+05:30,24924.75,24960.05,24770.95,24793.85,0
487,2024-10-07T13:15:00+05:30,24796.95,24835.6,24694.85,24763.1,0
488,2024-10-07T14:15:00+05:30,24761.55,24923.2,24718.85,24778.15,0
489,2024-10-07T15:15:00+05:30,24779.45,24832.4,24775.2,24819.0,0
490,2024-10-08T09:15:00+05:30,24832.2,24900.7,24757.4,24827.85,0
491,2024-10-08T10:15:00+05:30,24828.3,24959.65,24805.65,24937.9,0
492,2024-10-08T11:15:00+05:30,24938.95,24988.9,24896.25,24930.3,0
493,2024-10-08T12:15:00+05:30,24930.15,24985.15,24885.95,24975.15,0
494,2024-10-08T13:15:00+05:30,24974.55,25042.1,24939.95,25036.25,0
495,2024-10-08T14:15:00+05:30,25036.85,25043.85,24925.1,25010.95,0
496,2024-10-08T15:15:00+05:30,25010.7,25042.3,25009.55,25039.5,0
497,2024-10-09T09:15:00+05:30,25065.8,25189.85,25033.15,25171.0,0
498,2024-10-09T10:15:00+05:30,25170.5,25221.35,25109.5,25215.6,0
499,2024-10-09T11:15:00+05:30,25214.9,25234.0,25096.45,25117.75,0
500,2024-10-09T12:15:00+05:30,25118.95,25159.75,25102.15,25104.35,0
501,2024-10-09T13:15:00+05:30,25103.0,25141.15,25062.3,25109.55,0
502,2024-10-09T14:15:00+05:30,25108.95,25109.9,24947.9,24971.15,0
503,2024-10-09T15:15:00+05:30,24971.6,25020.6,24971.0,25019.55,0
504,2024-10-10T09:15:00+05:30,25067.05,25129.8,24996.95,25116.95,0
505,2024-10-10T10:15:00+05:30,25115.95,25134.0,25022.4,25025.05,0
506,2024-10-10T11:15:00+05:30,25024.75,25050.6,24990.95,25032.5,0
507,2024-10-10T12:15:00+05:30,25032.7,25051.1,25005.75,25035.4,0
508,2024-10-10T13:15:00+05:30,25035.15,25053.8,25006.55,25021.3,0
509,2024-10-10T14:15:00+05:30,25020.2,25037.55,24982.4,24998.55,0
510,2024-10-10T15:15:00+05:30,24998.2,25019.6,24979.5,25007.55,0
511,2024-10-11T09:15:00+05:30,24985.3,25028.3,24934.6,25022.25,0
512,2024-10-11T10:15:00+05:30,25022.3,25024.35,24931.6,24952.5,0
513,2024-10-11T11:15:00+05:30,24953.15,24961.05,24920.6,24945.55,0
514,2024-10-11T12:15:00+05:30,24945.45,24969.1,24936.9,24961.3,0
515,2024-10-11T13:15:00+05:30,24961.4,24979.9,24949.3,24953.35,0
516,2024-10-11T14:15:00+05:30,24952.85,24975.45,24942.35,24962.75,0
517,2024-10-11T15:15:00+05:30,24961.7,24979.3,24958.25,24975.05,0
518,2024-10-14T09:15:00+05:30,25023.45,25131.8,25017.5,25100.15,0
519,2024-10-14T10:15:00+05:30,25100.4,25118.4,25073.85,25101.5,0
520,2024-10-14T11:15:00+05:30,25102.35,25159.6,25100.35,25154.6,0
521,2024-10-14T12:15:00+05:30,25154.85,25157.6,25102.25,25105.45,0
522,2024-10-14T13:15:00+05:30,25105.6,25141.2,25097.4,25133.5,0
523,2024-10-14T14:15:00+05:30,25132.85,25146.3,25110.1,25123.2,0
524,2024-10-14T15:15:00+05:30,25122.65,25148.1,25120.55,25142.3,0
525,2024-10-15T09:15:00+05:30,25186.3,25212.05,25042.2,25055.3,0
526,2024-10-15T10:15:00+05:30,25055.65,25097.65,25014.4,25072.5,0
527,2024-10-15T11:15:00+05:30,25072.65,25089.95,25037.6,25072.15,0
528,2024-10-15T12:15:00+05:30,25072.2,25077.5,25008.85,25025.35,0
529,2024-10-15T13:15:00+05:30,25025.3,25072.2,25022.6,25046.9,0
530,2024-10-15T14:15:00+05:30,25046.1,25069.7,25022.15,25052.65,0
531,2024-10-15T15:15:00+05:30,25052.85,25079.1,25050.65,25065.15,0
532,2024-10-16T09:15:00+05:30,25008.55,25093.25,24994.65,25059.5,0
533,2024-10-16T10:15:00+05:30,25059.9,25073.85,25009.15,25015.1,0
534,2024-10-16T11:15:00+05:30,25014.2,25016.5,24908.95,24948.05,0
535,2024-10-16T12:15:00+05:30,24947.45,24986.3,24933.55,24983.35,0
536,2024-10-16T13:15:00+05:30,24983.9,25024.05,24962.05,25014.1,0
537,2024-10-16T14:15:00+05:30,25013.15,25059.85,24964.85,24968.2,0
538,2024-10-16T15:15:00+05:30,24967.7,24968.7,24951.0,24959.9,0
539,2024-10-17T09:15:00+05:30,25027.4,25029.5,24802.45,24831.95,0
540,2024-10-17T10:15:00+05:30,24832.1,24860.65,24790.7,24790.95,0
541,2024-10-17T11:15:00+05:30,24791.55,24813.9,24769.95,24778.45,0
542,2024-10-17T12:15:00+05:30,24779.7,24798.5,24756.15,24786.75,0
543,2024-10-17T13:15:00+05:30,24786.45,24790.95,24737.15,24741.9,0
544,2024-10-17T14:15:00+05:30,24741.35,24770.05,24730.0,24759.35,0
545,2024-10-17T15:15:00+05:30,24760.1,24766.5,24737.35,24750.2,0
546,2024-10-18T09:15:00+05:30,24664.95,24705.3,24568.3,24671.2,0
547,2024-10-18T10:15:00+05:30,24671.45,24753.45,24660.25,24719.35,0
548,2024-10-18T11:15:00+05:30,24719.6,24815.75,24689.7,24785.5,0
549,2024-10-18T12:15:00+05:30,24785.85,24868.8,24784.25,24820.9,0
550,2024-10-18T13:15:00+05:30,24819.8,24885.35,24818.55,24871.0,0
551,2024-10-18T14:15:00+05:30,24871.1,24885.85,24833.55,24842.85,0
552,2024-10-18T15:15:00+05:30,24842.35,24876.4,24837.95,24862.65,0
553,2024-10-21T09:15:00+05:30,24956.15,24976.4,24679.7,24804.05,0
554,2024-10-21T10:15:00+05:30,24806.1,24843.35,24779.9,24808.6,0
555,2024-10-21T11:15:00+05:30,24808.65,24814.6,24720.8,24720.95,0
556,2024-10-21T12:15:00+05:30,24720.35,24762.25,24710.95,24751.7,0
557,2024-10-21T13:15:00+05:30,24751.4,24878.9,24751.3,24819.7,0
558,2024-10-21T14:15:00+05:30,24820.3,24870.0,24768.55,24791.25,0
559,2024-10-21T15:15:00+05:30,24790.9,24791.8,24736.05,24739.45,0
560,2024-10-22T09:15:00+05:30,24798.65,24881.75,24751.0,24757.85,0
561,2024-10-22T10:15:00+05:30,24757.05,24769.5,24637.0,24729.7,0
562,2024-10-22T11:15:00+05:30,24729.2,24734.35,24627.7,24653.7,0
563,2024-10-22T12:15:00+05:30,24653.15,24702.0,24588.6,24621.6,0
564,2024-10-22T13:15:00+05:30,24621.9,24632.75,24570.4,24632.55,0
565,2024-10-22T14:15:00+05:30,24633.0,24633.45,24446.55,24449.35,0
566,2024-10-22T15:15:00+05:30,24448.1,24486.6,24447.85,24481.75,0
567,2024-10-23T09:15:00+05:30,24378.15,24538.85,24378.1,24516.3,0
568,2024-10-23T10:15:00+05:30,24517.3,24596.8,24455.0,24557.75,0
569,2024-10-23T11:15:00+05:30,24557.25,24603.95,24529.2,24539.35,0
570,2024-10-23T12:15:00+05:30,24539.8,24584.1,24502.8,24547.2,0
571,2024-10-23T13:15:00+05:30,24547.35,24566.85,24481.75,24485.4,0
572,2024-10-23T14:15:00+05:30,24487.05,24488.65,24422.4,24427.2,0
573,2024-10-23T15:15:00+05:30,24426.8,24441.0,24417.1,24436.0,0
574,2024-10-24T09:15:00+05:30,24412.7,24480.65,24342.1,24445.7,0
575,2024-10-24T10:15:00+05:30,24446.0,24451.65,24394.8,24398.0,0
576,2024-10-24T11:15:00+05:30,24398.35,24421.2,24392.45,24402.8,0
577,2024-10-24T12:15:00+05:30,24402.75,24417.65,24391.85,24395.25,0
578,2024-10-24T13:15:00+05:30,24395.3,24406.75,24381.85,24386.3,0
579,2024-10-24T14:15:00+05:30,24386.1,24419.05,24367.8,24398.6,0
580,2024-10-24T15:15:00+05:30,24398.55,24417.65,24395.8,24414.6,0
581,2024-10-25T09:15:00+05:30,24418.05,24440.0,24234.4,24238.85,0
582,2024-10-25T10:15:00+05:30,24237.8,24268.7,24113.3,24170.0,0
583,2024-10-25T11:15:00+05:30,24170.75,24213.75,24123.8,24137.75,0
584,2024-10-25T12:15:00+05:30,24137.05,24148.25,24094.55,24126.55,0
585,2024-10-25T13:15:00+05:30,24126.1,24134.2,24093.3,24101.6,0
586,2024-10-25T14:15:00+05:30,24101.9,24179.4,24073.95,24172.4,0
587,2024-10-25T15:15:00+05:30,24173.15,24225.55,24171.4,24211.8,0
588,2024-10-28T09:15:00+05:30,24251.1,24300.1,24135.3,24291.8,0
589,2024-10-28T10:15:00+05:30,24292.65,24439.95,24292.4,24399.35,0
590,2024-10-28T11:15:00+05:30,24399.6,24481.0,24389.75,24480.5,0
591,2024-10-28T12:15:00+05:30,24480.3,24492.6,24396.0,24421.55,0
592,2024-10-28T13:15:00+05:30,24423.55,24459.3,24367.4,24382.4,0
593,2024-10-28T14:15:00+05:30,24381.9,24423.45,24305.75,24343.9,0
594,2024-10-28T15:15:00+05:30,24344.4,24368.75,24330.4,24367.7,0
595,2024-10-29T09:15:00+05:30,24328.85,24378.65,24158.7,24225.15,0
596,2024-10-29T10:15:00+05:30,24226.1,24242.5,24140.95,24192.15,0
597,2024-10-29T11:15:00+05:30,24194.4,24294.55,24177.95,24293.75,0
598,2024-10-29T12:15:00+05:30,24293.6,24346.8,24270.75,24323.3,0
599,2024-10-29T13:15:00+05:30,24325.4,24418.15,24269.1,24417.5,0
600,2024-10-29T14:15:00+05:30,24417.0,24484.1,24389.65,24474.25,0
601,2024-10-29T15:15:00+05:30,24473.95,24476.3,24451.85,24454.0,0
602,2024-10-30T09:15:00+05:30,24371.45,24436.45,24340.45,24418.25,0
603,2024-10-30T10:15:00+05:30,24418.2,24448.65,24380.6,24437.15,0
604,2024-10-30T11:15:00+05:30,24437.55,24466.85,24414.4,24439.5,0
605,2024-10-30T12:15:00+05:30,24439.4,24498.15,24415.45,24429.1,0
606,2024-10-30T13:15:00+05:30,24427.95,24430.75,24321.6,24324.1,0
607,2024-10-30T14:15:00+05:30,24323.0,24369.15,24307.6,24334.2,0
608,2024-10-30T15:15:00+05:30,24336.2,24359.15,24328.0,24350.3,0
609,2024-10-31T09:15:00+05:30,24349.85,24372.45,24234.95,24274.05,0
610,2024-10-31T10:15:00+05:30,24274.7,24274.7,24235.2,24253.15,0
611,2024-10-31T11:15:00+05:30,24252.65,24264.05,24232.25,24236.8,0
612,2024-10-31T12:15:00+05:30,24236.6,24237.0,24191.65,24214.35,0
613,2024-10-31T13:15:00+05:30,24214.55,24235.2,24181.9,24187.1,0
614,2024-10-31T14:15:00+05:30,24186.5,24225.25,24173.75,24210.7,0
615,2024-10-31T15:15:00+05:30,24208.95,24241.75,24189.5,24238.5,0
616,2024-11-01T18:00:00+05:30,24293.45,24367.05,24282.75,24300.55,0
617,2024-11-04T09:15:00+05:30,24315.75,24316.75,23949.75,23972.3,0
618,2024-11-04T10:15:00+05:30,23971.95,23996.15,23824.6,23847.25,0
619,2024-11-04T11:15:00+05:30,23846.9,23951.0,23816.6,23923.65,0
620,2024-11-04T12:15:00+05:30,23920.1,23940.3,23854.9,23905.7,0
621,2024-11-04T13:15:00+05:30,23905.6,23945.4,23866.45,23936.6,0
622,2024-11-04T14:15:00+05:30,23935.05,24008.85,23918.8,23997.1,0
623,2024-11-04T15:15:00+05:30,23997.25,24011.45,23980.8,23990.95,0
624,2024-11-05T09:15:00+05:30,23916.5,24026.1,23908.65,23969.95,0
625,2024-11-05T10:15:00+05:30,23970.0,24036.3,23938.85,23981.95,0
626,2024-11-05T11:15:00+05:30,23981.05,23992.85,23843.1,23874.5,0
627,2024-11-05T12:15:00+05:30,23873.15,23951.3,23848.45,23915.05,0
628,2024-11-05T13:15:00+05:30,23915.85,24170.3,23897.25,24164.1,0
629,2024-11-05T14:15:00+05:30,24165.45,24228.95,24157.75,24207.7,0
630,2024-11-05T15:15:00+05:30,24207.4,24220.2,24189.3,24198.15,0
631,2024-11-06T09:15:00+05:30,24308.75,24414.9,24204.5,24379.25,0
632,2024-11-06T10:15:00+05:30,24379.9,24390.55,24281.25,24369.05,0
633,2024-11-06T11:15:00+05:30,24367.0,24442.6,24353.45,24423.25,0
634,2024-11-06T12:15:00+05:30,24422.45,24466.9,24399.1,24457.25,0
635,2024-11-06T13:15:00+05:30,24456.65,24495.6,24436.35,24484.7,0
636,2024-11-06T14:15:00+05:30,24484.15,24536.95,24447.65,24471.65,0
637,2024-11-06T15:15:00+05:30,24470.95,24500.25,24470.9,24493.9,0
638,2024-11-07T09:15:00+05:30,24489.6,24503.35,24202.6,24221.75,0
639,2024-11-07T10:15:00+05:30,24222.45,24260.35,24182.1,24233.2,0
640,2024-11-07T11:15:00+05:30,24232.65,24232.95,24183.3,24198.85,0
641,2024-11-07T12:15:00+05:30,24199.35,24239.05,24193.2,24220.85,0
642,2024-11-07T13:15:00+05:30,24221.5,24222.45,24180.05,24215.4,0
643,2024-11-07T14:15:00+05:30,24216.0,24217.85,24180.4,24198.75,0
644,2024-11-07T15:15:00+05:30,24198.55,24211.65,24189.75,24194.6,0
645,2024-11-08T09:15:00+05:30,24207.7,24275.2,24067.45,24201.8,0
646,2024-11-08T10:15:00+05:30,24202.35,24215.7,24152.2,24168.95,0
647,2024-11-08T11:15:00+05:30,24169.0,24173.75,24105.75,24119.45,0
648,2024-11-08T12:15:00+05:30,24118.6,24172.2,24114.95,24169.1,0
649,2024-11-08T13:15:00+05:30,24169.35,24183.65,24130.65,24136.75,0
650,2024-11-08T14:15:00+05:30,24136.6,24172.3,24125.0,24156.05,0
651,2024-11-08T15:15:00+05:30,24156.6,24160.05,24104.7,24110.35,0
652,2024-11-11T09:15:00+05:30,24087.25,24178.5,24005.5,24123.15,0
653,2024-11-11T10:15:00+05:30,24122.95,24312.05,24111.8,24309.65,0
654,2024-11-11T11:15:00+05:30,24309.35,24336.55,24235.0,24253.6,0
655,2024-11-11T12:15:00+05:30,24253.7,24262.15,24202.15,24222.6,0
656,2024-11-11T13:15:00+05:30,24223.15,24229.2,24107.15,24107.5,0
657,2024-11-11T14:15:00+05:30,24107.45,24204.0,24080.6,24158.3,0
658,2024-11-11T15:15:00+05:30,24160.95,24162.8,24118.0,24122.1,0
659,2024-11-12T09:15:00+05:30,24225.8,24242.0,24120.55,24164.35,0
660,2024-11-12T10:15:00+05:30,24164.6,24201.8,24104.55,24140.5,0
661,2024-11-12T11:15:00+05:30,24139.9,24160.95,24100.4,24110.9,0
662,2024-11-12T12:15:00+05:30,24110.4,24129.15,23981.7,23993.9,0
663,2024-11-12T13:15:00+05:30,23994.0,23994.05,23912.7,23944.05,0
664,2024-11-12T14:15:00+05:30,23943.15,23992.55,23866.75,23870.8,0
665,2024-11-12T15:15:00+05:30,23870.65,23883.95,23839.6,23842.95,0
666,2024-11-13T09:15:00+05:30,23822.45,23873.6,23689.45,23694.55,0
667,2024-11-13T10:15:00+05:30,23695.35,23782.25,23679.35,23710.3,0
668,2024-11-13T11:15:00+05:30,23709.9,23727.8,23680.25,23684.2,0
669,2024-11-13T12:15:00+05:30,23684.9,23717.55,23632.05,23673.55,0
670,2024-11-13T13:15:00+05:30,23674.45,23722.3,23636.1,23656.15,0
671,2024-11-13T14:15:00+05:30,23656.65,23658.9,23509.6,23543.8,0
672,2024-11-13T15:15:00+05:30,23544.95,23618.85,23544.95,23602.9,0
673,2024-11-14T09:15:00+05:30,23542.15,23675.9,23500.65,23616.9,0
674,2024-11-14T10:15:00+05:30,23617.75,23621.65,23486.1,23490.9,0
675,2024-11-14T11:15:00+05:30,23492.0,23568.65,23490.25,23562.9,0
676,2024-11-14T12:15:00+05:30,23562.7,23563.85,23513.15,23549.95,0
677,2024-11-14T13:15:00+05:30,23550.3,23570.8,23516.1,23548.65,0
678,2024-11-14T14:15:00+05:30,23548.75,23550.55,23484.15,23540.15,0
679,2024-11-14T15:15:00+05:30,23541.3,23562.65,23534.15,23559.6,0
